,index,font_name,char,char_id,style,style_id,x_min,x_max,y_min,y_max,contour_max,order_max,split
37683,37683,Quantico-Italic.ttf,J,9,SANS_SERIF,0,26,518,-5,700,1,11,test
37684,37684,Quantico-Italic.ttf,K,10,SANS_SERIF,0,90,694,0,700,1,14,test
37685,37685,Quantico-Italic.ttf,L,11,SANS_SERIF,0,90,458,0,700,1,7,test
37686,37686,Quantico-Italic.ttf,M,12,SANS_SERIF,0,90,868,0,700,1,17,test
37687,37687,Quantico-Italic.ttf,N,13,SANS_SERIF,0,90,718,0,700,1,13,test
37688,37688,Quantico-Italic.ttf,O,14,SANS_SERIF,0,96,682,-5,705,2,9,test
37689,37689,Quantico-Italic.ttf,P,15,SANS_SERIF,0,90,621,0,700,2,9,test
37690,37690,Quantico-Italic.ttf,Q,16,SANS_SERIF,0,96,682,-200,705,2,12,test
37691,37691,Quantico-Italic.ttf,R,17,SANS_SERIF,0,90,631,0,700,2,12,test
37692,37692,Quantico-Italic.ttf,S,18,SANS_SERIF,0,86,622,-5,705,1,23,test
37693,37693,Quantico-Italic.ttf,T,19,SANS_SERIF,0,94,601,0,700,1,9,test
37694,37694,Quantico-Italic.ttf,U,20,SANS_SERIF,0,96,688,-5,700,1,11,test
37695,37695,Quantico-Italic.ttf,V,21,SANS_SERIF,0,93,717,0,700,1,9,test
37696,37696,Quantico-Italic.ttf,W,22,SANS_SERIF,0,103,999,0,700,1,17,test
37697,37697,Quantico-Italic.ttf,X,23,SANS_SERIF,0,30,684,0,700,1,13,test
37698,37698,Quantico-Italic.ttf,Y,24,SANS_SERIF,0,93,664,0,700,1,11,test
37699,37699,Quantico-Italic.ttf,Z,25,SANS_SERIF,0,50,598,0,700,1,13,test
37700,37700,Quantico-Bold.ttf,A,0,SANS_SERIF,0,15,659,0,700,2,9,test
37701,37701,Quantico-Bold.ttf,B,1,SANS_SERIF,0,85,580,0,700,3,11,test
37702,37702,Quantico-Bold.ttf,C,2,SANS_SERIF,0,85,600,-5,705,1,17,test
37703,37703,Quantico-Bold.ttf,D,3,SANS_SERIF,0,85,630,0,700,2,7,test
37704,37704,Quantico-Bold.ttf,E,4,SANS_SERIF,0,85,504,0,700,1,13,test
37705,37705,Quantico-Bold.ttf,F,5,SANS_SERIF,0,85,514,0,700,1,11,test
37706,37706,Quantico-Bold.ttf,G,6,SANS_SERIF,0,75,590,-5,705,1,19,test
37707,37707,Quantico-Bold.ttf,H,7,SANS_SERIF,0,85,640,0,700,1,13,test
37708,37708,Quantico-Bold.ttf,I,8,SANS_SERIF,0,85,225,0,700,1,5,test
37709,37709,Quantico-Bold.ttf,J,9,SANS_SERIF,0,15,460,-5,700,1,11,test
37710,37710,Quantico-Bold.ttf,K,10,SANS_SERIF,0,85,685,0,700,1,14,test
37711,37711,Quantico-Bold.ttf,L,11,SANS_SERIF,0,85,464,0,700,1,7,test
37712,37712,Quantico-Bold.ttf,M,12,SANS_SERIF,0,85,809,0,700,1,17,test
37713,37713,Quantico-Bold.ttf,N,13,SANS_SERIF,0,85,660,0,700,1,13,test
37714,37714,Quantico-Bold.ttf,O,14,SANS_SERIF,0,85,630,-5,705,2,9,test
37715,37715,Quantico-Bold.ttf,P,15,SANS_SERIF,0,85,570,0,700,2,9,test
37716,37716,Quantico-Bold.ttf,Q,16,SANS_SERIF,0,85,630,-200,705,2,12,test
37717,37717,Quantico-Bold.ttf,R,17,SANS_SERIF,0,85,616,0,700,2,12,test
37718,37718,Quantico-Bold.ttf,S,18,SANS_SERIF,0,75,570,-5,705,1,23,test
37719,37719,Quantico-Bold.ttf,T,19,SANS_SERIF,0,25,543,0,700,1,9,test
37720,37720,Quantico-Bold.ttf,U,20,SANS_SERIF,0,85,630,-5,700,1,11,test
37721,37721,Quantico-Bold.ttf,V,21,SANS_SERIF,0,15,669,0,700,1,9,test
37722,37722,Quantico-Bold.ttf,W,22,SANS_SERIF,0,25,935,0,700,1,17,test
37723,37723,Quantico-Bold.ttf,X,23,SANS_SERIF,0,25,636,0,700,1,13,test
37724,37724,Quantico-Bold.ttf,Y,24,SANS_SERIF,0,15,606,0,700,1,11,test
37725,37725,Quantico-Bold.ttf,Z,25,SANS_SERIF,0,45,540,0,700,1,13,test
37726,37726,VesperLibre-Medium.ttf,A,0,SERIF,3,-34,1424,0,1419,2,20,test
37727,37727,VesperLibre-Medium.ttf,B,1,SERIF,3,64,1225,0,1384,2,24,test
37728,37728,VesperLibre-Medium.ttf,C,2,SERIF,3,96,1227,-35,1419,1,38,test
37729,37729,VesperLibre-Medium.ttf,D,3,SERIF,3,64,1396,0,1384,2,21,test
37730,37730,VesperLibre-Medium.ttf,E,4,SERIF,3,59,1256,0,1397,1,28,test
37731,37731,VesperLibre-Medium.ttf,F,5,SERIF,3,58,1200,0,1397,1,26,test
37732,37732,VesperLibre-Medium.ttf,G,6,SERIF,3,82,1423,-35,1419,1,49,test
37733,37733,VesperLibre-Medium.ttf,H,7,SERIF,3,62,1559,0,1384,1,30,test
37734,37734,VesperLibre-Medium.ttf,I,8,SERIF,3,62,713,0,1384,1,13,test
37735,37735,VesperLibre-Medium.ttf,J,9,SERIF,3,40,694,-331,1384,1,16,test
37736,37736,VesperLibre-Medium.ttf,K,10,SERIF,3,63,1485,0,1384,2,14,test
37737,37737,VesperLibre-Medium.ttf,L,11,SERIF,3,63,1226,0,1384,1,15,test
37738,37738,VesperLibre-Medium.ttf,M,12,SERIF,3,65,1914,-15,1384,1,31,test
37739,37739,VesperLibre-Medium.ttf,N,13,SERIF,3,68,1507,-25,1384,1,25,test
37740,37740,VesperLibre-Medium.ttf,O,14,SERIF,3,82,1376,-35,1419,2,27,test
37741,37741,VesperLibre-Medium.ttf,P,15,SERIF,3,61,1188,0,1384,1,32,test
37742,37742,VesperLibre-Medium.ttf,Q,16,SERIF,3,82,1376,-323,1419,2,27,test
37743,37743,VesperLibre-Medium.ttf,R,17,SERIF,3,63,1388,0,1384,1,34,test
37744,37744,VesperLibre-Medium.ttf,S,18,SERIF,3,61,1025,-35,1419,1,57,test
37745,37745,VesperLibre-Medium.ttf,T,19,SERIF,3,8,1375,0,1397,1,19,test
37746,37746,VesperLibre-Medium.ttf,U,20,SERIF,3,45,1481,-35,1384,1,31,test
37747,37747,VesperLibre-Medium.ttf,V,21,SERIF,3,-33,1417,-35,1384,1,16,test
37748,37748,VesperLibre-Medium.ttf,W,22,SERIF,3,-12,2134,-35,1384,1,27,test
37749,37749,VesperLibre-Medium.ttf,X,23,SERIF,3,20,1381,0,1384,1,29,test
37750,37750,VesperLibre-Medium.ttf,Y,24,SERIF,3,-34,1275,0,1384,1,25,test
37751,37751,VesperLibre-Medium.ttf,Z,25,SERIF,3,58,1202,0,1394,1,16,test
37752,37752,VesperLibre-Regular.ttf,A,0,SERIF,3,-28,1358,0,1419,2,19,test
37753,37753,VesperLibre-Regular.ttf,B,1,SERIF,3,70,1128,0,1384,2,24,test
37754,37754,VesperLibre-Regular.ttf,C,2,SERIF,3,111,1201,-35,1419,1,41,test
37755,37755,VesperLibre-Regular.ttf,D,3,SERIF,3,70,1335,0,1384,2,21,test
37756,37756,VesperLibre-Regular.ttf,E,4,SERIF,3,67,1200,0,1397,1,29,test
37757,37757,VesperLibre-Regular.ttf,F,5,SERIF,3,69,1138,0,1397,1,26,test
37758,37758,VesperLibre-Regular.ttf,G,6,SERIF,3,89,1366,-35,1419,1,49,test
37759,37759,VesperLibre-Regular.ttf,H,7,SERIF,3,70,1474,0,1384,1,30,test
37760,37760,VesperLibre-Regular.ttf,I,8,SERIF,3,68,652,0,1384,1,13,test
37761,37761,VesperLibre-Regular.ttf,J,9,SERIF,3,46,633,-332,1384,1,16,test
37762,37762,VesperLibre-Regular.ttf,K,10,SERIF,3,70,1403,0,1384,2,14,test
37763,37763,VesperLibre-Regular.ttf,L,11,SERIF,3,69,1186,0,1384,1,15,test
37764,37764,VesperLibre-Regular.ttf,M,12,SERIF,3,71,1814,-15,1384,1,29,test
37765,37765,VesperLibre-Regular.ttf,N,13,SERIF,3,74,1471,-25,1384,1,25,test
37766,37766,VesperLibre-Regular.ttf,O,14,SERIF,3,90,1316,-35,1419,2,27,test
37767,37767,VesperLibre-Regular.ttf,P,15,SERIF,3,67,1097,0,1384,1,32,test
37768,37768,VesperLibre-Regular.ttf,Q,16,SERIF,3,90,1319,-322,1419,2,27,test
37769,37769,VesperLibre-Regular.ttf,R,17,SERIF,3,69,1302,0,1384,1,34,test
37770,37770,VesperLibre-Regular.ttf,S,18,SERIF,3,66,968,-35,1419,1,55,test
37771,37771,VesperLibre-Regular.ttf,T,19,SERIF,3,14,1324,0,1396,1,19,test
37772,37772,VesperLibre-Regular.ttf,U,20,SERIF,3,48,1419,-35,1384,1,33,test
37773,37773,VesperLibre-Regular.ttf,V,21,SERIF,3,-27,1370,-35,1384,1,16,test
37774,37774,VesperLibre-Regular.ttf,W,22,SERIF,3,-9,2008,-35,1384,1,27,test
37775,37775,VesperLibre-Regular.ttf,X,23,SERIF,3,27,1320,0,1384,1,29,test
37776,37776,VesperLibre-Regular.ttf,Y,24,SERIF,3,-30,1214,0,1384,1,26,test
37777,37777,VesperLibre-Regular.ttf,Z,25,SERIF,3,65,1163,0,1394,1,16,test
37778,37778,VesperLibre-Bold.ttf,A,0,SERIF,3,-39,1467,0,1419,2,18,test
37779,37779,VesperLibre-Bold.ttf,B,1,SERIF,3,59,1286,0,1384,2,24,test
37780,37780,VesperLibre-Bold.ttf,C,2,SERIF,3,86,1243,-35,1419,1,37,test
37781,37781,VesperLibre-Bold.ttf,D,3,SERIF,3,59,1436,0,1384,2,21,test
37782,37782,VesperLibre-Bold.ttf,E,4,SERIF,3,55,1292,0,1397,1,28,test
37783,37783,VesperLibre-Bold.ttf,F,5,SERIF,3,51,1239,0,1397,1,26,test
37784,37784,VesperLibre-Bold.ttf,G,6,SERIF,3,78,1458,-35,1418,1,49,test
37785,37785,VesperLibre-Bold.ttf,H,7,SERIF,3,58,1613,0,1384,1,30,test
37786,37786,VesperLibre-Bold.ttf,I,8,SERIF,3,57,752,0,1384,1,13,test
37787,37787,VesperLibre-Bold.ttf,J,9,SERIF,3,35,733,-331,1384,1,16,test
37788,37788,VesperLibre-Bold.ttf,K,10,SERIF,3,59,1538,0,1384,2,14,test
37789,37789,VesperLibre-Bold.ttf,L,11,SERIF,3,58,1251,0,1384,1,15,test
37790,37790,VesperLibre-Bold.ttf,M,12,SERIF,3,60,1977,-15,1384,1,31,test
37791,37791,VesperLibre-Bold.ttf,N,13,SERIF,3,64,1530,-25,1384,1,25,test
37792,37792,VesperLibre-Bold.ttf,O,14,SERIF,3,77,1414,-35,1419,2,25,test
37793,37793,VesperLibre-Bold.ttf,P,15,SERIF,3,57,1246,0,1384,1,32,test
37794,37794,VesperLibre-Bold.ttf,Q,16,SERIF,3,77,1414,-324,1419,2,25,test
37795,37795,VesperLibre-Bold.ttf,R,17,SERIF,3,58,1442,0,1384,1,33,test
37796,37796,VesperLibre-Bold.ttf,S,18,SERIF,3,59,1062,-35,1419,1,55,test
37797,37797,VesperLibre-Bold.ttf,T,19,SERIF,3,5,1407,0,1398,1,19,test
37798,37798,VesperLibre-Bold.ttf,U,20,SERIF,3,43,1520,-35,1384,1,31,test
37799,37799,VesperLibre-Bold.ttf,V,21,SERIF,3,-36,1447,-35,1384,1,16,test
37800,37800,VesperLibre-Bold.ttf,W,22,SERIF,3,-14,2214,-35,1384,1,27,test
37801,37801,VesperLibre-Bold.ttf,X,23,SERIF,3,16,1421,0,1384,1,29,test
37802,37802,VesperLibre-Bold.ttf,Y,24,SERIF,3,-37,1314,0,1384,1,24,test
37803,37803,VesperLibre-Bold.ttf,Z,25,SERIF,3,53,1227,0,1394,1,16,test
37804,37804,VesperLibre-Heavy.ttf,A,0,SERIF,3,-45,1532,0,1419,2,21,test
37805,37805,VesperLibre-Heavy.ttf,B,1,SERIF,3,53,1381,0,1384,2,23,test
37806,37806,VesperLibre-Heavy.ttf,C,2,SERIF,3,71,1268,-35,1419,1,39,test
37807,37807,VesperLibre-Heavy.ttf,D,3,SERIF,3,53,1496,0,1384,2,20,test
37808,37808,VesperLibre-Heavy.ttf,E,4,SERIF,3,47,1347,0,1397,1,28,test
37809,37809,VesperLibre-Heavy.ttf,F,5,SERIF,3,40,1300,0,1397,1,26,test
37810,37810,VesperLibre-Heavy.ttf,G,6,SERIF,3,71,1514,-35,1418,1,47,test
37811,37811,VesperLibre-Heavy.ttf,H,7,SERIF,3,50,1696,0,1384,1,30,test
37812,37812,VesperLibre-Heavy.ttf,I,8,SERIF,3,51,812,0,1384,1,13,test
37813,37813,VesperLibre-Heavy.ttf,J,9,SERIF,3,29,793,-330,1384,1,16,test
37814,37814,VesperLibre-Heavy.ttf,K,10,SERIF,3,52,1619,0,1384,2,14,test
37815,37815,VesperLibre-Heavy.ttf,L,11,SERIF,3,52,1290,0,1384,1,15,test
37816,37816,VesperLibre-Heavy.ttf,M,12,SERIF,3,54,2075,-15,1384,1,32,test
37817,37817,VesperLibre-Heavy.ttf,N,13,SERIF,3,58,1565,-25,1384,1,25,test
37818,37818,VesperLibre-Heavy.ttf,O,14,SERIF,3,69,1473,-35,1419,2,26,test
37819,37819,VesperLibre-Heavy.ttf,P,15,SERIF,3,51,1336,0,1384,1,33,test
37820,37820,VesperLibre-Heavy.ttf,Q,16,SERIF,3,69,1473,-325,1419,2,26,test
37821,37821,VesperLibre-Heavy.ttf,R,17,SERIF,3,52,1526,0,1384,1,31,test
37822,37822,VesperLibre-Heavy.ttf,S,18,SERIF,3,54,1118,-35,1419,1,51,test
37823,37823,VesperLibre-Heavy.ttf,T,19,SERIF,3,-1,1457,0,1399,1,19,test
37824,37824,VesperLibre-Heavy.ttf,U,20,SERIF,3,40,1581,-35,1384,1,30,test
37825,37825,VesperLibre-Heavy.ttf,V,21,SERIF,3,-42,1494,-35,1384,1,16,test
37826,37826,VesperLibre-Heavy.ttf,W,22,SERIF,3,-17,2338,-35,1384,1,27,test
37827,37827,VesperLibre-Heavy.ttf,X,23,SERIF,3,9,1481,0,1384,1,29,test
37828,37828,VesperLibre-Heavy.ttf,Y,24,SERIF,3,-41,1374,0,1384,1,23,test
37829,37829,VesperLibre-Heavy.ttf,Z,25,SERIF,3,46,1266,0,1394,1,16,test
37830,37830,Rokkitt[wght].ttf,A,0,SERIF,3,28,646,0,563,2,21,test
37831,37831,Rokkitt[wght].ttf,B,1,SERIF,3,39,541,0,563,3,22,test
37832,37832,Rokkitt[wght].ttf,C,2,SERIF,3,49,608,-11,573,1,40,test
37833,37833,Rokkitt[wght].ttf,D,3,SERIF,3,40,635,0,563,2,18,test
37834,37834,Rokkitt[wght].ttf,E,4,SERIF,3,39,534,0,563,1,25,test
37835,37835,Rokkitt[wght].ttf,F,5,SERIF,3,39,520,0,563,1,23,test
37836,37836,Rokkitt[wght].ttf,G,6,SERIF,3,48,639,-10,573,1,43,test
37837,37837,Rokkitt[wght].ttf,H,7,SERIF,3,39,658,0,563,1,29,test
37838,37838,Rokkitt[wght].ttf,I,8,SERIF,3,50,289,0,563,1,13,test
37839,37839,Rokkitt[wght].ttf,J,9,SERIF,3,33,304,-106,563,1,18,test
37840,37840,Rokkitt[wght].ttf,K,10,SERIF,3,39,605,0,563,1,28,test
37841,37841,Rokkitt[wght].ttf,L,11,SERIF,3,39,499,0,563,1,15,test
37842,37842,Rokkitt[wght].ttf,M,12,SERIF,3,40,784,0,563,1,26,test
37843,37843,Rokkitt[wght].ttf,N,13,SERIF,3,41,678,0,563,1,21,test
37844,37844,Rokkitt[wght].ttf,O,14,SERIF,3,49,659,-11,573,2,21,test
37845,37845,Rokkitt[wght].ttf,P,15,SERIF,3,39,528,0,563,1,27,test
37846,37846,Rokkitt[wght].ttf,Q,16,SERIF,3,49,659,-134,573,2,34,test
37847,37847,Rokkitt[wght].ttf,R,17,SERIF,3,39,593,0,563,1,36,test
37848,37848,Rokkitt[wght].ttf,S,18,SERIF,3,68,480,-10,574,1,56,test
37849,37849,Rokkitt[wght].ttf,T,19,SERIF,3,25,533,0,563,1,17,test
37850,37850,Rokkitt[wght].ttf,U,20,SERIF,3,27,650,-10,563,1,31,test
37851,37851,Rokkitt[wght].ttf,V,21,SERIF,3,16,629,0,563,1,16,test
37852,37852,Rokkitt[wght].ttf,W,22,SERIF,3,24,899,0,563,1,22,test
37853,37853,Rokkitt[wght].ttf,X,23,SERIF,3,30,607,0,563,1,29,test
37854,37854,Rokkitt[wght].ttf,Y,24,SERIF,3,14,618,0,563,1,22,test
37855,37855,Rokkitt[wght].ttf,Z,25,SERIF,3,62,523,0,563,1,15,test
37856,37856,Rambla-Regular.ttf,A,0,SANS_SERIF,0,8,553,0,668,2,9,test
37857,37857,Rambla-Regular.ttf,B,1,SANS_SERIF,0,79,502,0,668,3,16,test
37858,37858,Rambla-Regular.ttf,C,2,SANS_SERIF,0,52,482,-13,681,1,21,test
37859,37859,Rambla-Regular.ttf,D,3,SANS_SERIF,0,79,557,0,668,2,11,test
37860,37860,Rambla-Regular.ttf,E,4,SANS_SERIF,0,79,459,0,668,1,13,test
37861,37861,Rambla-Regular.ttf,F,5,SANS_SERIF,0,79,451,0,668,1,11,test
37862,37862,Rambla-Regular.ttf,G,6,SANS_SERIF,0,51,516,-13,682,1,28,test
37863,37863,Rambla-Regular.ttf,H,7,SANS_SERIF,0,79,537,0,668,1,13,test
37864,37864,Rambla-Regular.ttf,I,8,SANS_SERIF,0,79,175,0,668,1,5,test
37865,37865,Rambla-Regular.ttf,J,9,SANS_SERIF,0,-41,177,-175,668,1,11,test
37866,37866,Rambla-Regular.ttf,K,10,SANS_SERIF,0,79,590,0,668,2,7,test
37867,37867,Rambla-Regular.ttf,L,11,SANS_SERIF,0,79,425,0,668,1,7,test
37868,37868,Rambla-Regular.ttf,M,12,SANS_SERIF,0,65,713,0,668,1,20,test
37869,37869,Rambla-Regular.ttf,N,13,SANS_SERIF,0,79,580,0,668,1,15,test
37870,37870,Rambla-Regular.ttf,O,14,SANS_SERIF,0,51,570,-13,681,2,19,test
37871,37871,Rambla-Regular.ttf,P,15,SANS_SERIF,0,79,496,0,668,2,15,test
37872,37872,Rambla-Regular.ttf,Q,16,SANS_SERIF,0,51,660,-123,681,2,25,test
37873,37873,Rambla-Regular.ttf,R,17,SANS_SERIF,0,79,540,-17,668,2,20,test
37874,37874,Rambla-Regular.ttf,S,18,SANS_SERIF,0,39,451,-13,681,1,31,test
37875,37875,Rambla-Regular.ttf,T,19,SANS_SERIF,0,18,461,0,668,1,9,test
37876,37876,Rambla-Regular.ttf,U,20,SANS_SERIF,0,75,534,-13,668,1,21,test
37877,37877,Rambla-Regular.ttf,V,21,SANS_SERIF,0,7,539,0,668,1,8,test
37878,37878,Rambla-Regular.ttf,W,22,SANS_SERIF,0,42,762,0,668,1,14,test
37879,37879,Rambla-Regular.ttf,X,23,SANS_SERIF,0,18,557,0,668,1,13,test
37880,37880,Rambla-Regular.ttf,Y,24,SANS_SERIF,0,3,516,0,668,1,10,test
37881,37881,Rambla-Regular.ttf,Z,25,SANS_SERIF,0,39,489,0,668,1,11,test
37882,37882,Rambla-BoldItalic.ttf,A,0,SANS_SERIF,0,-48,526,0,668,2,9,test
37883,37883,Rambla-BoldItalic.ttf,B,1,SANS_SERIF,0,18,512,0,668,3,20,test
37884,37884,Rambla-BoldItalic.ttf,C,2,SANS_SERIF,0,38,547,-13,679,1,31,test
37885,37885,Rambla-BoldItalic.ttf,D,3,SANS_SERIF,0,18,575,0,667,2,15,test
37886,37886,Rambla-BoldItalic.ttf,E,4,SANS_SERIF,0,18,544,0,669,1,13,test
37887,37887,Rambla-BoldItalic.ttf,F,5,SANS_SERIF,0,18,544,0,668,1,11,test
37888,37888,Rambla-BoldItalic.ttf,G,6,SANS_SERIF,0,37,569,-13,679,1,29,test
37889,37889,Rambla-BoldItalic.ttf,H,7,SANS_SERIF,0,18,628,0,668,1,13,test
37890,37890,Rambla-BoldItalic.ttf,I,8,SANS_SERIF,0,18,267,0,668,1,5,test
37891,37891,Rambla-BoldItalic.ttf,J,9,SANS_SERIF,0,-118,267,-186,668,1,11,test
37892,37892,Rambla-BoldItalic.ttf,K,10,SANS_SERIF,0,18,653,0,668,2,7,test
37893,37893,Rambla-BoldItalic.ttf,L,11,SANS_SERIF,0,18,436,0,668,1,7,test
37894,37894,Rambla-BoldItalic.ttf,M,12,SANS_SERIF,0,0,745,0,668,1,14,test
37895,37895,Rambla-BoldItalic.ttf,N,13,SANS_SERIF,0,18,677,0,668,1,11,test
37896,37896,Rambla-BoldItalic.ttf,O,14,SANS_SERIF,0,36,594,-12,680,2,22,test
37897,37897,Rambla-BoldItalic.ttf,P,15,SANS_SERIF,0,18,550,0,668,2,17,test
37898,37898,Rambla-BoldItalic.ttf,Q,16,SANS_SERIF,0,37,620,-137,680,2,28,test
37899,37899,Rambla-BoldItalic.ttf,R,17,SANS_SERIF,0,18,550,-33,668,2,22,test
37900,37900,Rambla-BoldItalic.ttf,S,18,SANS_SERIF,0,-11,501,-13,681,1,42,test
37901,37901,Rambla-BoldItalic.ttf,T,19,SANS_SERIF,0,51,564,0,668,1,9,test
37902,37902,Rambla-BoldItalic.ttf,U,20,SANS_SERIF,0,45,606,-12,667,1,24,test
37903,37903,Rambla-BoldItalic.ttf,V,21,SANS_SERIF,0,53,614,0,668,1,10,test
37904,37904,Rambla-BoldItalic.ttf,W,22,SANS_SERIF,0,57,818,0,668,1,14,test
37905,37905,Rambla-BoldItalic.ttf,X,23,SANS_SERIF,0,-37,639,0,667,1,13,test
37906,37906,Rambla-BoldItalic.ttf,Y,24,SANS_SERIF,0,49,613,0,668,1,10,test
37907,37907,Rambla-BoldItalic.ttf,Z,25,SANS_SERIF,0,-4,524,0,668,1,11,test
37908,37908,Rambla-Bold.ttf,A,0,SANS_SERIF,0,-4,570,0,668,2,9,test
37909,37909,Rambla-Bold.ttf,B,1,SANS_SERIF,0,64,516,0,668,3,16,test
37910,37910,Rambla-Bold.ttf,C,2,SANS_SERIF,0,39,490,-13,679,1,25,test
37911,37911,Rambla-Bold.ttf,D,3,SANS_SERIF,0,64,560,0,667,2,13,test
37912,37912,Rambla-Bold.ttf,E,4,SANS_SERIF,0,64,494,0,669,1,13,test
37913,37913,Rambla-Bold.ttf,F,5,SANS_SERIF,0,64,485,0,668,1,11,test
37914,37914,Rambla-Bold.ttf,G,6,SANS_SERIF,0,38,536,-13,679,1,25,test
37915,37915,Rambla-Bold.ttf,H,7,SANS_SERIF,0,64,569,0,668,1,13,test
37916,37916,Rambla-Bold.ttf,I,8,SANS_SERIF,0,64,208,0,668,1,5,test
37917,37917,Rambla-Bold.ttf,J,9,SANS_SERIF,0,-58,208,-186,668,1,11,test
37918,37918,Rambla-Bold.ttf,K,10,SANS_SERIF,0,64,638,0,668,2,7,test
37919,37919,Rambla-Bold.ttf,L,11,SANS_SERIF,0,64,464,0,668,1,7,test
37920,37920,Rambla-Bold.ttf,M,12,SANS_SERIF,0,46,725,0,668,1,14,test
37921,37921,Rambla-Bold.ttf,N,13,SANS_SERIF,0,64,618,0,668,1,11,test
37922,37922,Rambla-Bold.ttf,O,14,SANS_SERIF,0,39,579,-12,680,2,21,test
37923,37923,Rambla-Bold.ttf,P,15,SANS_SERIF,0,64,520,0,668,2,15,test
37924,37924,Rambla-Bold.ttf,Q,16,SANS_SERIF,0,39,673,-137,680,2,25,test
37925,37925,Rambla-Bold.ttf,R,17,SANS_SERIF,0,64,569,-33,668,2,20,test
37926,37926,Rambla-Bold.ttf,S,18,SANS_SERIF,0,29,472,-13,681,1,37,test
37927,37927,Rambla-Bold.ttf,T,19,SANS_SERIF,0,10,505,0,668,1,9,test
37928,37928,Rambla-Bold.ttf,U,20,SANS_SERIF,0,59,547,-12,667,1,22,test
37929,37929,Rambla-Bold.ttf,V,21,SANS_SERIF,0,-4,557,0,668,1,8,test
37930,37930,Rambla-Bold.ttf,W,22,SANS_SERIF,0,36,759,0,668,1,14,test
37931,37931,Rambla-Bold.ttf,X,23,SANS_SERIF,0,9,591,0,667,1,13,test
37932,37932,Rambla-Bold.ttf,Y,24,SANS_SERIF,0,-8,556,0,668,1,10,test
37933,37933,Rambla-Bold.ttf,Z,25,SANS_SERIF,0,32,496,0,668,1,11,test
37934,37934,Rambla-Italic.ttf,A,0,SANS_SERIF,0,-36,509,0,668,2,9,test
37935,37935,Rambla-Italic.ttf,B,1,SANS_SERIF,0,34,499,0,668,3,18,test
37936,37936,Rambla-Italic.ttf,C,2,SANS_SERIF,0,49,536,-13,681,1,27,test
37937,37937,Rambla-Italic.ttf,D,3,SANS_SERIF,0,34,574,0,668,2,14,test
37938,37938,Rambla-Italic.ttf,E,4,SANS_SERIF,0,34,510,0,668,1,13,test
37939,37939,Rambla-Italic.ttf,F,5,SANS_SERIF,0,34,511,0,668,1,11,test
37940,37940,Rambla-Italic.ttf,G,6,SANS_SERIF,0,52,547,-13,682,1,33,test
37941,37941,Rambla-Italic.ttf,H,7,SANS_SERIF,0,34,597,0,668,1,13,test
37942,37942,Rambla-Italic.ttf,I,8,SANS_SERIF,0,34,235,0,668,1,5,test
37943,37943,Rambla-Italic.ttf,J,9,SANS_SERIF,0,-104,236,-175,668,1,11,test
37944,37944,Rambla-Italic.ttf,K,10,SANS_SERIF,0,34,635,0,668,2,7,test
37945,37945,Rambla-Italic.ttf,L,11,SANS_SERIF,0,34,392,0,668,1,7,test
37946,37946,Rambla-Italic.ttf,M,12,SANS_SERIF,0,19,741,0,668,1,18,test
37947,37947,Rambla-Italic.ttf,N,13,SANS_SERIF,0,34,640,0,668,1,15,test
37948,37948,Rambla-Italic.ttf,O,14,SANS_SERIF,0,48,585,-13,681,2,21,test
37949,37949,Rambla-Italic.ttf,P,15,SANS_SERIF,0,34,528,0,668,2,17,test
37950,37950,Rambla-Italic.ttf,Q,16,SANS_SERIF,0,47,604,-123,681,2,28,test
37951,37951,Rambla-Italic.ttf,R,17,SANS_SERIF,0,34,528,-17,668,2,20,test
37952,37952,Rambla-Italic.ttf,S,18,SANS_SERIF,0,-3,478,-13,681,1,44,test
37953,37953,Rambla-Italic.ttf,T,19,SANS_SERIF,0,62,518,0,668,1,9,test
37954,37954,Rambla-Italic.ttf,U,20,SANS_SERIF,0,60,593,-13,668,1,24,test
37955,37955,Rambla-Italic.ttf,V,21,SANS_SERIF,0,65,597,0,668,1,8,test
37956,37956,Rambla-Italic.ttf,W,22,SANS_SERIF,0,85,821,0,668,1,14,test
37957,37957,Rambla-Italic.ttf,X,23,SANS_SERIF,0,-29,603,0,668,1,13,test
37958,37958,Rambla-Italic.ttf,Y,24,SANS_SERIF,0,59,572,0,668,1,10,test
37959,37959,Rambla-Italic.ttf,Z,25,SANS_SERIF,0,0,517,0,668,1,11,test
37960,37960,SirinStencil-Regular.ttf,A,0,DISPLAY,2,2,1047,-10,1434,3,30,test
37961,37961,SirinStencil-Regular.ttf,B,1,DISPLAY,2,133,1063,0,1406,2,56,test
37962,37962,SirinStencil-Regular.ttf,C,2,DISPLAY,2,102,1034,-31,1434,2,38,test
37963,37963,SirinStencil-Regular.ttf,D,3,DISPLAY,2,133,1139,0,1405,2,36,test
37964,37964,SirinStencil-Regular.ttf,E,4,DISPLAY,2,133,908,0,1403,3,22,test
37965,37965,SirinStencil-Regular.ttf,F,5,DISPLAY,2,133,908,-10,1403,3,22,test
37966,37966,SirinStencil-Regular.ttf,G,6,DISPLAY,2,102,1182,-31,1434,3,34,test
37967,37967,SirinStencil-Regular.ttf,H,7,DISPLAY,2,133,1118,-10,1423,3,22,test
37968,37968,SirinStencil-Regular.ttf,I,8,DISPLAY,2,133,334,-10,1423,1,17,test
